priority_rank_global,priority_rank_region,region,OBJECTID,road_name,road_class,land_use,archetype,latitude,longitude,posted_limit_kmh,speed_85th_pct_kmh,safe_system_threshold_kmh,speed_excess_kmh,pct_vehicles_over_limit,final_score,final_grade,score_ci_low,score_ci_high,score_std,grade_uncertain,nilsson_fatality_reduction_pct,economic_benefit_usd_annual,economic_benefit_m_annual,impact_efficiency_index,vlm_pedestrian_infra,vlm_cyclist_infra,vlm_roadside_activity,vlm_vru_exposure,vlm_road_condition,vlm_signage_quality,yolo_pedestrian_count,yolo_moto_count,yolo_vru_ratio,primary_intervention,secondary_intervention
5929.0000,5642.0000,Thailand,28642, ,primary,URBAN,Urban Speedway,17.9343,102.6082,90.0000,105.0000,50.0000,55.0000,47.5000,60.3200,D,55.8000,64.8400,2.3000,False,94.9000,9751,0.0100,5319.6900,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5931.0000,5644.0000,Thailand,21560, ,primary,URBAN,Urban Speedway,8.3925,100.0238,90.0000,104.0000,50.0000,54.0000,47.5000,60.1800,D,55.2100,65.1500,2.5300,True,94.7000,9681,0.0100,5316.3100,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5957.0000,5670.0000,Thailand,44747, ,secondary,URBAN,Urban Speedway,17.6787,100.2316,90.0000,106.0000,40.0000,66.0000,47.5000,64.7300,D,56.3000,73.1600,4.3000,False,98.0000,6088,0.0060,4982.0000,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
6012.0000,5724.0000,Thailand,14233, ,trunk,URBAN,Urban Speedway,16.3958,103.5146,100.0000,115.0000,60.0000,55.0000,47.5000,60.2400,D,53.8800,66.6000,3.2500,True,92.6000,10025,0.0100,4125.5100,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
6033.0000,5745.0000,Thailand,41251, ,secondary,URBAN,Urban Speedway,13.5646,99.7558,80.0000,95.0000,40.0000,55.0000,50.0000,61.0000,D,54.3100,67.6900,3.4100,True,96.9000,4641,0.0050,3835.5400,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
6071.0000,5783.0000,Thailand,20092, ,primary,URBAN,Urban Speedway,7.4158,99.6383,80.0000,104.0000,50.0000,54.0000,70.0000,60.5100,D,55.6000,65.4200,2.5000,True,94.7000,6130,0.0060,3373.6900,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
6090.0000,5802.0000,Thailand,38816, ,secondary,URBAN,Urban Speedway,10.4770,99.1914,80.0000,98.0000,40.0000,58.0000,52.5000,62.0000,D,53.9800,70.0200,4.0900,True,97.2000,3622,0.0040,2983.5300,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
6102.0000,5814.0000,Thailand,40131, ,secondary,URBAN,Urban Speedway,14.3092,99.5402,90.0000,103.5000,40.0000,63.5000,45.5000,63.7700,D,59.4400,68.1000,2.2100,False,97.8000,3468,0.0030,2842.6200,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
6131.0000,5843.0000,Thailand,41726, ,secondary,URBAN,Urban Speedway,16.9971,99.8167,90.0000,101.0000,40.0000,61.0000,33.3000,62.4900,D,56.7800,68.2000,2.9100,False,97.5000,3044,0.0030,2499.1800,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
6135.0000,5847.0000,Thailand,39418, ,secondary,URBAN,Urban Speedway,18.3286,99.3780,90.0000,101.0000,40.0000,61.0000,35.0000,63.0100,D,55.8200,70.2000,3.6700,False,97.5000,2989,0.0030,2462.1100,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
6143.0000,5855.0000,Thailand,39416, ,secondary,URBAN,Urban Speedway,18.3287,99.3780,90.0000,106.0000,40.0000,66.0000,43.3000,63.9200,D,57.0900,70.7500,3.4900,False,98.0000,2919,0.0030,2404.4500,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
6169.0000,5881.0000,Thailand,22527, ,primary,URBAN,Urban Speedway,18.3267,100.2779,80.0000,109.0000,50.0000,59.0000,76.2000,62.9000,D,57.9300,67.8700,2.5300,False,95.6000,3647,0.0040,2011.5800,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
6180.0000,5892.0000,Thailand,45040, ,secondary,URBAN,Speed Creep Zone,19.4969,100.2780,90.0000,98.0000,40.0000,58.0000,32.5000,61.5500,D,56.7000,66.4000,2.4800,False,97.2000,2258,0.0020,1863.0400,0.5,0.5,0.5,0.5,0.5,0.5,,,,Speed camera deployment (fixed + average) + signage visibility audit,"Road surface treatments (rumble strips, optical narrowing) to reduce speeds"
6218.0000,5930.0000,Thailand,30403, ,primary,URBAN,Urban Speedway,15.6416,103.7340,90.0000,113.0000,50.0000,63.0000,61.7000,63.7100,D,57.7000,69.7200,3.0600,False,96.2000,2495,0.0020,1378.4500,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
6233.0000,5945.0000,Thailand,52594, ,secondary,URBAN,Speed Creep Zone,15.0218,102.1746,90.0000,96.0000,40.0000,56.0000,27.5000,60.3400,D,55.2700,65.4100,2.5800,True,97.0000,1367,0.0010,1132.5600,,,,,,,,,,Speed camera deployment (fixed + average) + signage visibility audit,"Road surface treatments (rumble strips, optical narrowing) to reduce speeds"
6237.0000,5949.0000,Thailand,52596, ,secondary,URBAN,Speed Creep Zone,15.0217,102.1747,90.0000,98.0000,40.0000,58.0000,30.0000,61.3600,D,56.3600,66.3600,2.5500,False,97.2000,1291,0.0010,1069.5900,,,,,,,,,,Speed camera deployment (fixed + average) + signage visibility audit,"Road surface treatments (rumble strips, optical narrowing) to reduce speeds"
